reportingorg_ref,year,iati_usd_mil
GB-CHC-1157009,2016,0.07081202609999995
GB-CHC-1157009,2017,0.030587980499999983
GB-CHC-1157722,2018,0.06761947578399996
GB-CHC-1157722,2019,0.06808060960999995
GB-CHC-1157722,2020,0.11277129485599993
GB-CHC-1157722,2021,0.02642302119599999
GB-CHC-1160256,2023,0.2257666745709999
GB-CHC-1160263,2010,5.702694199999996e-05
GB-CHC-1160263,2011,0.0005067225909999997
GB-CHC-1160263,2012,0.0008810801259999995
GB-CHC-1160263,2013,0.00011463398999999993
GB-CHC-1160263,2014,0.001447137471999999
GB-CHC-1160263,2015,0.0011445491379999994
GB-CHC-1160263,2016,1.566286199999999e-05
GB-CHC-1160263,2017,2.610476999999998e-06
GB-CHC-1160263,2018,0.00027054378299999984
GB-CHC-1160263,2020,4.129123432403999
GB-CHC-1160263,2021,2.895052979644999
GB-CHC-1160263,2022,0.04375172062999998
GB-CHC-1160263,2023,0.003590591308999998
GB-CHC-1160263,2024,0.0005078323589999998
GB-CHC-1161729,2018,0.12066730678699994
GB-CHC-1161729,2019,0.14873365478199993
GB-CHC-1161729,2020,0.11199164500299995
GB-CHC-1161729,2021,0.022653341075999988
GB-CHC-1171353,2015,2.1297085559999998
GB-CHC-1171353,2016,15.531539801319997
GB-CHC-1171353,2017,11.471068455385515
GB-CHC-1171353,2018,18.9946564977
GB-CHC-1171353,2019,11.665917118666846
GB-CHC-1171353,2020,15.6264975732
GB-CHC-1171353,2021,10.60309896
GB-CHC-1171353,2022,9.6296486355
GB-CHC-1171353,2023,5.308527
GB-CHC-1173320,2021,0.015291228440999992
GB-CHC-1175658,2020,0.4597567047999998
GB-CHC-1175658,2021,0.6532069225999997
GB-CHC-1175791,2020,0.009896797524999995
GB-CHC-1175791,2021,0.003779377978999999
GB-CHC-1178168,2019,0.03680268129999998
GB-CHC-1178168,2020,0.23149508259999987
GB-CHC-1178168,2021,0.11377139759999993
GB-CHC-1188731,2020,0.03378578960299998
GB-CHC-1837621,2013,0.07578958779999995
GB-CHC-1837621,2014,0.3553678911999998
GB-CHC-1837621,2015,0.4344325556999997
GB-CHC-1837621,2016,1.0704015023999993
GB-CHC-1837621,2017,3.3205261134499984
GB-CHC-1837621,2018,3.5756677416529983
GB-CHC-1837621,2019,0.5958568111139997
GB-CHC-1837621,2020,0.1436640327819999
GB-CHC-1837621,2021,0.06833647418899998
GB-CHC-1837621,2022,0.011389107598999993
GB-CHC-202918,2010,109.03353443809995
GB-CHC-202918,2011,206.6612075636999
GB-CHC-202918,2012,225.1724619063999
GB-CHC-202918,2013,359.71334191041984
GB-CHC-202918,2014,174.36432591478592
GB-CHC-202918,2015,167.0506037423789
GB-CHC-202918,2016,167.3880934476529
GB-CHC-202918,2017,193.1874144344129
GB-CHC-202918,2018,186.8060636580409
GB-CHC-202918,2019,193.9646211836049
GB-CHC-202918,2020,164.6679080998659
GB-CHC-202918,2021,180.55507381015988
GB-CHC-202918,2022,180.2395450894509
GB-CHC-202918,2023,184.7574123199359
GB-CHC-202918,2024,131.30722248147893
GB-CHC-206504,2019,0.08894790519999994
GB-CHC-206504,2020,0.048778086899999976
GB-CHC-206658,2020,0.06429694389099996
GB-CHC-206658,2021,0.1608633937999999
GB-CHC-206658,2022,0.13818503249999992
GB-CHC-206658,2023,0.05308852669999997
GB-CHC-208223,2021,0.0995214846509999
GB-CHC-208223,2022,0.0032862374349999983
GB-CHC-213251,2013,0.0027277592999999985
GB-CHC-213251,2014,0.003386053499999998
GB-CHC-213251,2015,0.08951663563333331
GB-CHC-213251,2016,0.09635168457899995
GB-CHC-222655,2011,0.4725221769389998
GB-CHC-222655,2012,1.3337000010689992
GB-CHC-222655,2013,1.3524596202289993
GB-CHC-222655,2014,1.3155596198419994
GB-CHC-222655,2015,1.4195470505339993
GB-CHC-222655,2016,3.433619568911998
GB-CHC-222655,2017,4.244660306948997
GB-CHC-222655,2018,4.491393197793997
GB-CHC-222655,2019,5.536080593751998
GB-CHC-222655,2020,6.478123655739997
GB-CHC-222655,2021,3.1455878347699984
GB-CHC-228248,2010,0.009054407946999996
GB-CHC-228248,2011,1.1351664657229996
GB-CHC-228248,2012,3.818731184605998
GB-CHC-228248,2013,5.7457138268579975
GB-CHC-228248,2014,5.332572447679998
GB-CHC-228248,2015,7.77806226244523
GB-CHC-228248,2016,12.325173423074624
GB-CHC-228248,2017,14.43104131192376
GB-CHC-228248,2018,14.765257637366073
GB-CHC-228248,2019,6.257216251688996
GB-CHC-228248,2020,4.096551211941998
GB-CHC-228248,2021,0.45965623296299973
GB-CHC-254781,2011,0.030913344299999982
GB-CHC-254781,2012,0.12082310308099993
GB-CHC-254781,2013,0.12527326014999993
GB-CHC-254781,2014,0.04928000469999998
GB-CHC-254781,2015,0.1880118123269999
GB-CHC-254781,2016,0.18530933808199992
GB-CHC-254781,2017,0.08432075274599996
GB-CHC-272465,2015,0.5362373753999998
GB-CHC-272465,2016,1.832342989199999
GB-CHC-272465,2017,0.5797464733919407
GB-CHC-272465,2018,0.8934141001629995
GB-CHC-272465,2019,1.2389605067299996
GB-CHC-272465,2020,0.13178494999999993
GB-CHC-282305,2020,0.44149735791999983
GB-CHC-282305,2021,0.39185173708499993
GB-CHC-282305,2022,0.4360464867969999
GB-CHC-282305,2023,0.216932368776
GB-CHC-282305,2024,0.12308535488600002
GB-CHC-287287,2015,0.5244145755109998
GB-CHC-287287,2016,0.5794463564229997
GB-CHC-287287,2017,0.48836706611299974
GB-CHC-287287,2018,0.5223136459659997
GB-CHC-287287,2019,0.6253756562559997
GB-CHC-287287,2020,0.7491606796849997
GB-CHC-287287,2021,1.7640371849629983
GB-CHC-287287,2022,2.587631202453
GB-CHC-287287,2023,3.181005285997
GB-CHC-287287,2024,1.87060917705
GB-CHC-289036,2014,0.004562029249999998
GB-CHC-289036,2015,0.008185194771999995
GB-CHC-290767,2020,0.06809990443999997
GB-CHC-290767,2021,0.18276726314599992
GB-CHC-290836,2015,0.1892167050999999
GB-CHC-294329,2014,0.6534641869999996
GB-CHC-294329,2015,0.8732386061999995
GB-CHC-294329,2016,0.22606100269999987
GB-CHC-297716,2019,0.07525235919999997
GB-CHC-298316,2018,0.12829382164799993
GB-CHC-298316,2019,0.37158641908199974
GB-CHC-298316,2020,0.1802637526479999
GB-CHC-298316,2021,0.14530131891199993
GB-CHC-313757,2017,0.08313178766599996
GB-CHC-313757,2018,13.836787940388696
GB-CHC-313757,2019,0.22032266981399987
GB-CHC-313757,2020,0.3061484192999998
GB-CHC-313757,2021,0.03947859677899998
GB-CHC-313757,2022,0.01624647385799999
GB-CHC-314137,2017,0.06145088079999997
GB-CHC-314137,2018,0.8231744495199995
GB-CHC-314137,2019,0.6375940253819997
GB-CHC-314137,2020,0.5658160471259995
GB-CHC-314137,2021,0.5612689492999997
GB-CHC-328158,2012,0.0
GB-CHC-328158,2013,0.0
GB-CHC-328158,2015,0.2036251635409999
GB-CHC-328158,2016,0.2782753601019999
GB-CHC-328158,2017,0.00031924746499999986
GB-CHC-328206,2012,0.06629098259999996
GB-CHC-328206,2013,0.05118804899999997
GB-CHC-328206,2015,0.22557295699999988
GB-CHC-328206,2016,0.4070709734399998
GB-CHC-802353,2017,1.704066419399999
GB-CHC-802353,2018,1.791687647399999
GB-CHC-802353,2019,1.7253500040999992
GB-CHC-802353,2020,1.5207855203999994
GB-CHC-802353,2021,1.5705392782999992
GB-CHC-802353,2022,1.4303749047249994
GB-CHC-802353,2023,1.1476792383999994
GB-CHC-802353,2024,1.1546760106089993
GB-COH-00041424,2021,0.46141782571999973
GB-COH-00041424,2022,1.4296764705649994
GB-COH-00041424,2023,1.682324109574999
GB-COH-00041424,2024,2.664866530426198
GB-COH-00070527,2016,0.010430558099999994
GB-COH-00070527,2017,0.034655027999999984
GB-COH-00070527,2018,0.09044104759999995
GB-COH-00070527,2019,2.163529287899999
GB-COH-00070527,2020,3.6705130422819994
GB-COH-00070527,2021,2.88328798858
GB-COH-00070527,2022,4.060857100596999
GB-COH-00070527,2023,5.3183419052269985
GB-COH-00070527,2024,0.01731338967999999
GB-COH-00986729,2013,0.5053479919999997
GB-COH-00986729,2015,0.8245513184999996
GB-COH-00986729,2016,0.1834900499999999
GB-COH-00986729,2018,0.7620877743999996
GB-COH-01245534,2015,0.9395194999999995
GB-COH-01250443,2023,3.3539787706719992
GB-COH-01250443,2024,1.0342630298589994
GB-COH-01650169,2019,0.00046421090999999973
GB-COH-01650169,2020,0.027061705290999986
GB-COH-01650169,2021,0.34671950700899984
GB-COH-01650169,2023,0.3697967164059998
GB-COH-01650169,2024,0.48515187905199975
GB-COH-01846493,2017,0.045190257399999975
GB-COH-01846493,2018,1.0475217434299993
GB-COH-01846493,2019,0.9817465381189995
GB-COH-02188452,2021,0.01595708924099999
GB-COH-02188452,2024,2.3828212147
GB-COH-02394229,2015,35.76279211209997
GB-COH-02394229,2016,22.118511088199988
GB-COH-02622374,2018,0.7796232311789997
GB-COH-02622374,2019,1.8326285652949992
GB-COH-02622374,2020,4.691016399935998
GB-COH-02622374,2021,3.987595619499998
GB-COH-02622374,2022,2.1851183660709994
GB-COH-02622374,2023,3.040403090899998
GB-COH-02622374,2024,1.3319665686749993
GB-COH-02768268,2014,0.1777150695479999
GB-COH-02768268,2015,1.1017045013779994
GB-COH-02768268,2016,9.185958395454996
GB-COH-02768268,2017,6.699457349423995
GB-COH-02768268,2018,7.348690520701997
GB-COH-02768268,2019,8.116396533434996
GB-COH-02768268,2020,11.940922434707995
GB-COH-02768268,2021,1.5516438579529994
GB-COH-02768268,2022,0.12684641934499993
GB-COH-02768268,2023,0.05624379889999997
GB-COH-02863827,2018,0.8065586853740826
GB-COH-02863827,2019,1.2742258108354725
GB-COH-02863827,2020,1.6332291465066386
GB-COH-02863827,2021,0.8623385047354112
GB-COH-02863827,2022,1.7425138831249998
GB-COH-02863827,2024,0.293384579045
GB-COH-03054929,2017,1.7449222760999992
GB-COH-03054929,2018,1.8921172375499988
GB-COH-03122495,2016,17.59592652399999
GB-COH-03122495,2017,8.163664011699995
GB-COH-03122495,2018,5.152506637287996
GB-COH-03122495,2019,8.653973386199995
GB-COH-03122495,2020,0.8705234578999994
GB-COH-03122495,2021,2.614444420599999
GB-COH-03122495,2022,0.13250125479999994
GB-COH-03122495,2024,12.059460336311995
GB-COH-03259922,2016,8.287894140373995
GB-COH-03259922,2017,2.5829152718899984
GB-COH-03259922,2018,0.05290731924099998
GB-COH-03580586-GEC,2017,44.689024377299994
GB-COH-03580586-GEC,2018,75.71300371919993
GB-COH-03580586-GEC,2019,96.59747296899992
GB-COH-03580586-GEC,2020,85.91672650109997
GB-COH-03580586-GEC,2021,64.78074851169997
GB-COH-03580586-GEC,2022,43.37300221119998
GB-COH-03580586-GEC,2023,17.568926372999993
GB-COH-03613839,2014,0.0026937095999999988
GB-COH-03613839,2015,0.4429601138999998
GB-COH-03613839,2016,2.143202878099999
GB-COH-03613839,2017,1.3283679946029991
GB-COH-03613839,2018,1.1505292741999995
GB-COH-03613839,2019,1.0772518480439994
GB-COH-03613839,2020,1.2284829726549993
GB-COH-03613839,2021,1.2810986981429993
GB-COH-03613839,2023,0.02269979999999999
GB-COH-03788027,2012,0.0
GB-COH-03788027,2013,0.0
GB-COH-03846881,2018,0.013766205432999992
GB-COH-03846881,2022,10.994077132597894
GB-COH-03846881,2023,1.3011932064749994
GB-COH-04105827,2014,0.11152870780399994
GB-COH-04105827,2015,0.4927059058849998
GB-COH-04105827,2016,0.8570886317139995
GB-COH-04105827,2017,0.8557648172109995
GB-COH-04105827,2018,1.0387516000339994
GB-COH-04105827,2019,1.491459323328999
GB-COH-04105827,2020,1.702803188140999
GB-COH-04105827,2021,1.2983818236339992
GB-COH-04105827,2022,0.24537155270207345
GB-COH-04105827,2023,0.03234528551699998
GB-COH-04154075,2022,0.312952577538
GB-COH-04154075,2023,0.6050930509360001
GB-COH-04276635,2014,0.07187261119999995
GB-COH-04276635,2015,0.09719297699999996
GB-COH-04276635,2016,0.10902587829999993
GB-COH-04276635,2017,0.03427039249999998
GB-COH-04465125,2022,0.2199478330609999
GB-COH-04465125,2023,0.2220279796779999
GB-COH-04465125,2024,36.608412640910984
GB-COH-04930461,2018,0.1972299362759999
GB-COH-04930461,2019,0.3893072827829998
GB-COH-04930461,2020,0.6459285722269997
GB-COH-04930461,2021,0.21765239145199988
GB-COH-05322719,2014,0.6467374795999997
GB-COH-05322719,2015,0.8538353215999995
GB-COH-05322719,2016,0.7749560387999995
GB-COH-05322719,2017,0.39904230639999977
GB-COH-05322719,2018,1.3872099999999992
GB-COH-05322719,2019,0.47464190948499974
GB-COH-05322719,2020,1.1053787943929996
GB-COH-05322719,2021,1.3019124554279993
GB-COH-05543952,2018,11.917024463597995
GB-COH-05543952,2019,10.887143226576995
GB-COH-05543952,2020,8.599691190516996
GB-COH-05543952,2021,2.120637095196999
GB-COH-06069322,2018,0.24120579220899985
GB-COH-06069322,2019,2.8870488283889983
GB-COH-06069322,2020,6.232320889199996
GB-COH-06069322,2021,4.870680952799997
GB-COH-06069322,2022,2.2850678003999985
GB-COH-06069322,2023,0.22054242909999988
GB-COH-06581421,2021,1.1564135667999995
GB-COH-06581421,2022,0.48325982549999974
GB-COH-07026479,2010,0.5902347417840376
GB-COH-07026479,2011,3.3916797017057903
GB-COH-07026479,2012,11.04135759940532
GB-COH-07026479,2013,2.31
GB-COH-07026479,2014,25.04099659
GB-COH-07026479,2015,7.326108
GB-COH-07026479,2016,24.6428413038577
GB-COH-07026479,2017,12.30301201
GB-COH-07026479,2018,12.74542723
GB-COH-07026479,2019,4.69386909
GB-COH-07157505,2015,0.007212041734999997
GB-COH-07157505,2016,0.3122376028169998
GB-COH-07157505,2017,1.0349462181729994
GB-COH-07157505,2018,1.0346947169999994
GB-COH-07157505,2019,0.11932780419999994
GB-COH-07840888,2017,0.14018927350799992
GB-COH-07840888,2018,0.1613176420199999
GB-COH-07840888,2019,0.24634947861199982
GB-COH-07840888,2020,0.12811996640199994
GB-COH-07840888,2021,0.025642223741999988
GB-COH-08327972,2015,0.034201031999999985
GB-COH-08327972,2016,0.40575903734199975
GB-COH-08327972,2017,0.4811635282000001
GB-COH-08327972,2018,0.039531844394
GB-COH-08567792,2019,0.04505296144299998
GB-COH-08567792,2020,0.36414934666299975
GB-COH-08567792,2021,0.4967636212449997
GB-COH-09288843,2018,1.890779
GB-COH-09288843,2019,1.592
GB-COH-09288843,2020,8.239
GB-COH-10333897,2021,0.22685549569999988
GB-COH-10333897,2022,3.3516084577609977
GB-COH-10516061,2021,0.1880552319999999
GB-COH-1100897,2015,3.469263349755998
GB-COH-1100897,2016,10.860067422187994
GB-COH-1100897,2017,16.88220585662099
GB-COH-1100897,2018,14.053518062699991
GB-COH-1100897,2019,13.365468208199992
GB-COH-1100897,2020,11.936250651924995
GB-COH-1100897,2021,8.605471480199997
GB-COH-1100897,2022,8.729554034951995
GB-COH-1100897,2023,13.021490572199992
GB-COH-11116719,2020,0.013096624387999993
GB-COH-11116719,2021,0.004074651932999998
GB-COH-11116719,2022,0.031383948986999984
GB-COH-11116719,2023,0.024560300829999986
GB-COH-11373728,2020,9.278136305640995
GB-COH-11373728,2021,5.228079467219997
GB-COH-11373728,2022,2.081635723879999
GB-COH-11373728,2023,1.974834615144999
GB-COH-11373728,2024,3.7274461281755977
GB-COH-1364201,2012,0.9998038632999995
GB-COH-1364201,2013,11.804033459899994
GB-COH-1364201,2014,1.903488626693999
GB-COH-1364201,2015,27.495457924634987
GB-COH-1364201,2016,16.051406539471174
GB-COH-1364201,2017,7.850259810353997
GB-COH-1364201,2018,3.677601546660998
GB-COH-1364201,2019,0.42641685147799996
GB-COH-1364201,2020,0.034625699984
GB-COH-1364201,2021,0.6631171313819997
GB-COH-1364201,2022,1.6486535520249996
GB-COH-1364201,2023,0.928762213962
GB-COH-1364201,2024,0.06715397674299997
GB-COH-14411359,2021,0.5887784207569997
GB-COH-14411359,2022,1.1761878922419993
GB-COH-14411359,2023,3.7642140712149983
GB-COH-14411359,2024,2.494077096721914
GB-COH-1869600,2016,1.2159942362999996
GB-COH-1869600,2017,0.8231666306999995
GB-COH-1869600,2018,1.1543852892259994
GB-COH-1869600,2019,0.29806696261399984
GB-COH-1869600,2020,0.4348489583089998
GB-COH-1869600,2021,0.13038420839699993
GB-COH-2100867,2013,0.044138499999999976
GB-COH-2153193,2013,1.5467278000999989
GB-COH-2153193,2014,1.6850439869999991
GB-COH-2153193,2015,2.8858284871409987
GB-COH-2153193,2016,11.047292837776995
GB-COH-2153193,2017,12.193340465240995
GB-COH-2153193,2018,7.210828531577996
GB-COH-2153193,2019,14.437148049836994
GB-COH-2153193,2020,13.186467245425993
GB-COH-2153193,2021,15.26503757570299
GB-COH-2153193,2022,6.322403544790997
GB-COH-2394229,2015,94.74116655759995
GB-COH-2394229,2016,69.13876709249998
GB-COH-2394229,2017,118.31239501364854
GB-COH-2394229,2018,86.27684501905495
GB-COH-2394229,2019,63.088316877059945
GB-COH-2394229,2020,64.05406272138768
GB-COH-2394229,2021,38.75399954656426
GB-COH-2394229,2022,26.49454572800018
GB-COH-2394229,2023,45.13711263875125
GB-COH-2394229,2024,6.577789991471986
GB-COH-353570,2014,0.08225668515399995
GB-COH-353570,2015,0.31294536996999983
GB-COH-353570,2016,0.4010615923309998
GB-COH-353570,2017,0.38827875484499974
GB-COH-353570,2018,0.6034628583219996
GB-COH-353570,2019,0.011058611121999995
GB-COH-3799145,2011,2.73666665
GB-COH-3799145,2012,5.7296207
GB-COH-3799145,2013,18.478964020179994
GB-COH-3799145,2015,1.7478358963179992
GB-COH-3799145,2017,34.01685171213698
GB-COH-3799145,2018,20.13843771232299
GB-COH-3799145,2022,0.012916261865999992
GB-COH-3799145,2023,0.8189185522949994
GB-COH-3799145,2024,0.8210741757469996
GB-COH-4016725,2013,0.0
GB-COH-4884328,2015,0.07293679039999997
GB-COH-4884328,2016,0.12713055883799998
GB-COH-4884328,2018,0.09031502587699995
GB-COH-4884328,2019,0.40641957745699975
GB-COH-4884328,2020,0.2347486953779999
GB-COH-4884328,2021,0.16234637173399993
GB-COH-4887855,2018,0.1352715257809999
GB-COH-4887855,2019,0.16543963564699987
GB-COH-4887855,2020,0.08656089511999994
GB-COH-5419428,2014,0.04672879939999997
GB-COH-7207947,2019,0.06637894432499997
GB-COH-8159144,2019,1.2914786378999992
GB-COH-871954,2015,13.172324071980992
GB-COH-871954,2016,20.00150842014799
GB-COH-871954,2017,21.51635728951099
GB-COH-871954,2018,15.466610979987992
GB-COH-871954,2019,39.304589141675976
GB-COH-871954,2020,24.399043985610987
GB-COH-871954,2021,22.01818656029099
GB-COH-871954,2022,21.99412737015699
GB-COH-871954,2023,20.10035121861199
GB-COH-871954,2024,11.037452260089994
GB-COH-877338,2015,0.7096335809999995
GB-COH-877338,2017,13.884906205668994
GB-COH-877338,2018,7.833160434706996
GB-COH-877338,2019,8.616562022373996
GB-COH-877338,2020,13.908135563672381
GB-COH-877338,2021,15.623318607902993
GB-COH-877338,2022,13.680024369913149
GB-COH-877338,2023,1.719628885228999
GB-COH-8835431,2015,0.052082799449999974
GB-COH-8835431,2016,0.1784328876679999
GB-COH-NI011322,2014,0.10913054959999997
GB-COH-NI011322,2015,0.10243032529999994
GB-COH-NI011322,2016,0.07357257399999996
GB-COH-NI011322,2017,0.033363661599999976
GB-COH-OC350651,2024,0.10105068189999995
GB-COH-RC000297,2017,1.3754351092999992
GB-COH-RC000297,2018,2.3232463417999987
GB-COH-RC000297,2019,3.492042245947998
GB-COH-RC000297,2020,3.206335400099998
GB-COH-RC000297,2021,3.1388476335999984
GB-COH-RC000297,2022,0.1830587537999999
GB-COH-RC000297,2023,0.6678232481539996
GB-COH-RC000297,2024,1.0579593132459995
GB-COH-RC000541,2017,0.08228106221699998
GB-COH-RC000541,2018,0.6800901696299996
GB-COH-RC000541,2019,0.8939856180719994
GB-COH-RC000541,2020,1.0829625880619995
GB-COH-RC000541,2021,0.5630637215979997
GB-COH-RC000658 ,2021,0.6722056841529996
GB-COH-RC000658 ,2022,0.9564896560929995
GB-COH-RC000658 ,2024,1.1499996121999994
GB-COH-RC000659,2022,0.06535599044899996
GB-COH-RC000659,2023,0.6918593097139997
GB-COH-RC000659,2024,0.5936122422789997
GB-COH-RC000660,2018,0.6386718623299997
GB-COH-RC000660,2019,0.7413867548449996
GB-COH-RC000660,2020,0.3947695987119998
GB-COH-RC000660,2021,0.08095158537499997
GB-COH-RC000664,2018,0.27869553339999986
GB-COH-RC000664,2019,0.5354756709999997
GB-COH-RC000721,2020,0.009675348364999994
GB-COH-RC000721,2021,0.0007667487999999997
GB-COH-RC000749,2016,2.2719087263399986
GB-COH-RC000749,2018,6.428143929704997
GB-COH-RC000749,2019,9.570648045345996
GB-COH-RC000749,2020,3.347172967284998
GB-COH-RC000749,2021,2.620272316807999
GB-COH-RC000749,2022,3.435564714773998
GB-COH-RC000749,2023,3.1916082490779987
GB-COH-RC000749,2024,3.374387265675998
GB-COH-RC000797,2018,0.05803960529999996
GB-COH-RC000797,2019,0.15509715277099995
GB-COH-RC000797,2020,0.5887080513769997
GB-COH-RC000797,2021,1.0228424704259995
GB-COH-RC000797,2022,2.156965640729999
GB-COH-RC000797,2023,0.2861626452209998
GB-COH-RC000797,2024,0.48835019259499973
GB-COH-SC100833,2015,0.001738716402999999
GB-COH-SC100833,2016,0.14646014370199992
GB-COH-SC100833,2017,0.19784058236899996
GB-COH-SC100833,2018,0.7006194525869996
GB-COH-SC100833,2019,2.2519082540053152
GB-COH-SC100833,2020,3.392387344072316
GB-COH-SC100833,2021,0.9745174516488833
GB-COH-SC100833,2022,4.45021804763945
GB-EDU-133784,2020,0.00015891591800000035
GB-EDU-133784,2021,0.06257199869999996
GB-EDU-133903,2018,0.7025719128289997
GB-EDU-133903,2019,1.825807691557999
GB-EDU-133903,2020,2.8500296414409987
GB-EDU-133903,2021,2.7820483812889982
GB-EDU-133903,2022,3.0265550018599985
GB-EDU-133903,2023,4.163407835724998
GB-EDU-133903,2024,1.712654977006999
GB-GOR-GB-GOR-OT1175,2019,0.20170270411600003
GB-GOR-GB-GOR-OT1175,2020,0.702675770292
GB-GOR-GB-GOR-OT1175,2021,0.41361263065200005
GB-GOV-1,2023,2481.8234874099985
GB-GOV-1,2024,1465.1101294491991
GB-GOV-10,2020,6.305499999999996
GB-GOV-10,2021,0.6179075355549996
GB-GOV-10,2022,0.7462259990969996
GB-GOV-10,2023,11.349899999999996
GB-GOV-10,2024,2.5221999999999984
GB-GOV-24,2021,1.1258445027999995
GB-GOV-24,2022,1.6412585949999994
GB-GOV-6,2021,880.3499490999995
GB-GOV-7,2019,0.8623562211919994
GB-GOV-7,2020,1.669316455791999
GB-GOV-7,2021,5.046260122499998
GB-GOV-7,2022,4.168749136497998
GB-GOV-7,2023,0.8827699999999995
GB-HESA-10004113,2018,0.7488462243999996
GB-HESA-10004113,2019,14.538394618399991
GB-HESA-10004113,2020,12.113095020199996
GB-HESA-10004113,2021,0.09145875529999994
GB-HESA-10004113,2022,0.07955806987499994
GB-HESA-10004113,2023,0.09840141346399993
GB-LAE-LND,2021,0.009206029999999995
GB-NIC-073343,2021,0.3104129552
GB-NIC-073343,2022,0.6044886088
GB-NIC-073343,2023,0.8093111376000001
GB-NIC-073343,2024,0.2036902824
GB-SC-035056,2018,0.011552937099999994
GB-SC-035056,2019,0.020747617199999988
GB-SC-035056,2020,0.09949322339999996
GB-SC-035056,2021,0.01664021449999999
GB-SC-037597,2015,0.04568586969999997
GB-SC-044007,2015,0.9608931902949995
GB-SC-044007,2016,0.2907834291199999
GB-SC-SC035314,2014,0.11180282049999994
GB-SC-SC037959,2013,0.10337236699999994
GB-SC-SC037959,2014,0.09193545109999995
GB-SC-SC037959,2015,0.03522252299999998
GB-SC-SCO45223,2016,4.536961104199998
GB-SC-SCO45223,2017,4.610247408499997
GB-SC-SCO45223,2018,4.119642936599997
GB-SC-SCO45223,2019,2.3875051878599987
GB-SC-SCO45223,2020,1.3473191117979995
GB-SC-SCO45223,2021,3.5373926756589986
GB-SC-SCO45223,2022,5.462390535675997
GB-SC-SCO45223,2023,1.2173065117379995
GB-UKPRN-10007774,2018,0.06424086277399997
GB-UKPRN-10007774,2019,0.07385186981699995
GB-UKPRN-10007774,2020,0.5338933183859997
GB-UKPRN-10007774,2021,6.073336975784997
GB-UKPRN-10007774,2022,11.241557637899994
GB-UKPRN-10007774,2023,38.00419558609998
GB-UKPRN-10007774,2024,7.229136613882996
GB-UKPRN-10007790,2017,0.06055605468399997
GB-UKPRN-10007790,2018,1.3703641127009993
GB-UKPRN-10007790,2019,2.4545756185369987
GB-UKPRN-10007790,2020,2.525108348819998
GB-UKPRN-10007790,2021,2.1513345265659987
GB-UKPRN-10007790,2022,2.8550548601099983
GB-UKPRN-10007790,2023,6.4946279110489975
GB-UKPRN-10007790,2024,3.1182888030699987
GH-DSW-1103,2018,0.0
GH-DSW-1103,2019,0.0
GH-DSW-1103,2020,0.0
GH-DSW-1103,2021,0.0
GH-DSW-2000,2018,0.0
GH-DSW-2000,2019,0.0
GH-DSW-GH-DSW-7992,2021,0.8015205324660001
GH-RGD-99389,2018,0.06837936419999997
GH-RGD-99389,2019,0.3816075988999998
GH-RGD-CG077262013,2019,0.1478387529999999
GH-RGD-CG077262013,2020,0.6592160640999997
GH-RGD-CG077262013,2021,0.8516123680189994
GH-RGD-CG077262013,2022,0.47284018852599974
GH-RGD-GH-DSW-1334,2021,0.5635039296200001
HK-CR-2288921,2020,1.20577607
HK-CR-2288921,2021,1.12838492
ID-DJP-023047012526000,2021,0.3274494612
ID-DJP-023047012526000,2022,0.394981833
ID-DJP-023047012526000,2023,0.41963776580000006
ID-KHH-5018112631240040,2018,0.0073743884
ID-KHH-5018112631240040,2019,0.1791980606
ID-KHH-5018112631240040,2020,0.0398462012
ID-KHH-5018112631240040,2021,0.1293971744
IE-CHY-20041069,2018,0.23737778140000002
IE-CHY-20041069,2019,0.2296168238
IE-CHY-20041069,2020,0.15843
IE-CHY-20041069,2021,0.10139519999999999
IE-CHY-20041069,2022,0.16687960000000002
IE-CHY-6663,2012,0.0505370576
IE-CHY-6663,2013,0.0524329366
IE-CHY-6663,2014,0.0279660636
IE-CHY-6663,2019,0.06499394124999996
IE-CHY-6663,2020,0.14972859962699994
IE-CHY-6663,2021,0.11502044148399994
IL-RA-580166452,2018,0.1868
IL-RA-580166452,2019,0.0072
IL-RA-580675486,2021,0.14897
IL-RA-580675486,2022,0.111708
IN-ITA-1886,2013,0.0
IN-ITA-1886,2014,0.0
IN-ITA-1886,2015,0.0
IN-MCA-U74140WB1983PTC036093,2021,0.016734796999999992
IN-MCA-U74140WB1983PTC036093,2022,0.001847511499999999
IN-MCA-U74140WB1983PTC036093,2023,0.012160787299999993
IN-MCA-U74140WB1983PTC036093,2024,0.00045021269999999977
IN-MCA-U74900TN2013PTC093426,2019,0.021481123403999988
IN-MCA-U74900TN2013PTC093426,2020,0.18387386578499992
IN-MCA-U74900TN2013PTC093426,2023,0.03748091349099998
IN-MHA-083780010,2023,0.03466410791999998
IN-MHA-083780010,2024,0.03301726265199998
IN-MHA-094421114,2021,0.24547566680000002
IN-MHA-094421114,2022,0.705425418
IN-MHA-094421114,2023,0.94741150562
IN-MHA-1070-99-2000,2023,0.32161606859999997
IQ-NGO-1Z2634,2018,0.2561643
IT-CF-00677540288,2018,0.06916376839999995
IT-CF-00677540288,2019,1.0201088343999993
IT-CF-00677540288,2020,0.2998555302999999
IT-CF-97091470589,2023,0.7256136248
JE-FSC-NPO_1108,2018,0.07985032979999997
JE-FSC-NPO_1108,2019,0.19345526219999992
